TransactionID,TransactionAmount,MerchantID,UserID,TransactionTime,FraudIndicator,TransactionType,Location,TransactionFrequency,MerchantFrequency,TransactionHour
357,26608.65941,68,1008,15/01/2023 20:00,0,In-store,City,3,5,20
358,585817.0037,93,1024,15/01/2023 21:00,0,Online,City,4,2,21
359,940236.2184,15,1067,15/01/2023 22:00,0,In-store,City,2,4,22
360,575516.6305,65,1004,15/01/2023 23:00,0,In-store,City,7,3,23
361,388231.1092,54,1096,16/01/2023 00:00,0,Online,City,2,3,0
362,643323.8896,30,1001,16/01/2023 01:00,0,In-store,City,4,7,1
363,458307.0652,93,1034,16/01/2023 02:00,0,Online,Rural,4,1,2
364,545662.2276,20,1009,16/01/2023 03:00,0,Online,City,4,3,3
365,941470.6623,33,1063,16/01/2023 04:00,0,In-store,City,6,5,4
366,386164.0275,100,1076,16/01/2023 05:00,0,Online,Suburb,8,4,5
367,961194.4448,86,1010,16/01/2023 06:00,0,In-store,City,1,2,6
368,905360.1069,77,1010,16/01/2023 07:00,0,In-store,City,2,4,7
369,195871.5557,7,1050,16/01/2023 08:00,0,In-store,Suburb,2,3,8
370,69454.36475,8,1044,16/01/2023 09:00,0,In-store,Suburb,1,4,9
371,100867.9236,28,1048,16/01/2023 10:00,0,In-store,City,4,4,10
372,18320.00347,45,1087,16/01/2023 11:00,0,In-store,Rural,8,4,11
373,94533.51646,73,1006,16/01/2023 12:00,0,In-store,Suburb,2,2,12
374,683038.4727,89,1088,16/01/2023 13:00,0,In-store,Suburb,2,5,13
375,71281.5296,80,1024,16/01/2023 14:00,0,Online,City,5,5,14
376,319043.7327,74,1085,16/01/2023 15:00,0,Online,Suburb,3,2,15
377,844890.8234,11,1095,16/01/2023 16:00,0,In-store,City,4,5,16
378,23369.60854,31,1058,16/01/2023 17:00,0,In-store,Rural,6,4,17
379,814487.0357,12,1064,16/01/2023 18:00,0,In-store,Rural,7,3,18
380,281926.5893,95,1094,16/01/2023 19:00,0,Online,City,7,1,19
381,118253.0111,78,1056,16/01/2023 20:00,0,In-store,Rural,2,5,20
382,696767.4916,51,1098,16/01/2023 21:00,0,In-store,City,7,6,21
383,3422219.699,44,1082,16/01/2023 22:00,0,In-store,Suburb,2,1,22
384,877484.2663,96,1012,16/01/2023 23:00,0,In-store,Suburb,3,3,23
385,735097.5367,50,1035,17/01/2023 00:00,0,In-store,City,4,2,0
386,803500.5823,17,1071,17/01/2023 01:00,0,In-store,City,1,1,1
387,282106.3691,35,1089,17/01/2023 02:00,0,In-store,Suburb,3,2,2
388,177521.7998,1,1006,17/01/2023 03:00,0,Online,City,9,1,3
389,750639.6902,29,1065,17/01/2023 04:00,0,In-store,Suburb,0,2,4
390,806854.0558,51,1080,17/01/2023 05:00,0,Online,City,2,3,5
391,990506.0915,64,1060,17/01/2023 06:00,0,In-store,Suburb,6,1,6
392,412676.4151,4,1068,17/01/2023 07:00,0,Online,Rural,3,4,7
393,372080.884,87,1029,17/01/2023 08:00,0,In-store,Rural,5,3,8
394,776435.3194,28,1038,17/01/2023 09:00,0,Online,Suburb,6,2,9
395,340869.4599,16,1092,17/01/2023 10:00,0,Online,Suburb,2,5,10
396,930764.2499,63,1022,17/01/2023 11:00,0,In-store,Suburb,6,3,11
397,858426.9106,76,1008,17/01/2023 12:00,1,Online,Suburb,7,4,12
398,429051.128,53,1063,17/01/2023 13:00,0,In-store,Suburb,8,6,13
399,750895.9807,85,1096,17/01/2023 14:00,0,In-store,Rural,5,4,14
400,754567.4198,17,1097,17/01/2023 15:00,0,In-store,Suburb,5,2,15
401,103213.5564,40,1013,17/01/2023 16:00,0,Online,City,8,3,16
402,902562.6514,13,1027,17/01/2023 17:00,0,Online,Rural,8,1,17
403,505301.8472,52,1018,17/01/2023 18:00,0,Online,Suburb,8,5,18
404,826474.8204,58,1018,17/01/2023 19:00,0,In-store,City,5,6,19
405,320117.5961,96,1077,17/01/2023 20:00,0,In-store,Rural,5,3,20
406,895533.6762,37,1086,17/01/2023 21:00,0,Online,City,5,5,21
407,389262.7586,79,1062,17/01/2023 22:00,0,In-store,Suburb,5,2,22
408,10936.56772,76,1014,17/01/2023 23:00,0,In-store,City,5,3,23
409,905391.4382,61,1011,18/01/2023 00:00,0,Online,City,7,1,0
410,91377.54812,79,1086,18/01/2023 01:00,0,In-store,Rural,6,1,1
411,319381.7062,34,1100,18/01/2023 02:00,0,In-store,City,2,4,2
412,950066.9609,70,1017,18/01/2023 03:00,0,Online,City,2,1,3
413,950612.0862,17,1051,18/01/2023 04:00,0,Online,Rural,2,0,4
414,573480.5443,20,1096,18/01/2023 05:00,0,Online,Suburb,4,4,5
415,631874.0284,73,1014,18/01/2023 06:00,0,In-store,City,4,3,6
416,448500.6774,59,1057,18/01/2023 07:00,0,In-store,Suburb,5,2,7
417,293281.4506,69,1093,18/01/2023 08:00,0,In-store,Rural,11,2,8
418,328731.6789,87,1006,18/01/2023 09:00,0,Online,Suburb,5,2,9
419,672551.2042,33,1057,18/01/2023 10:00,0,In-store,City,6,5,10
420,752399.292,78,1004,18/01/2023 11:00,0,Online,City,3,3,11
421,791599.8858,17,1011,18/01/2023 12:00,0,In-store,Suburb,4,2,12
422,789639.181,57,1074,18/01/2023 13:00,0,In-store,Suburb,7,2,13
423,91296.98244,83,1092,18/01/2023 14:00,0,In-store,City,7,3,14
424,494470.8627,97,1011,18/01/2023 15:00,0,In-store,Rural,4,2,15
425,57653.00414,1,1099,18/01/2023 16:00,0,In-store,City,6,1,16
426,549573.9294,13,1079,18/01/2023 17:00,0,In-store,City,5,2,17
427,441586.3483,27,1008,18/01/2023 18:00,0,In-store,Suburb,4,3,18
428,887715.4123,70,1084,18/01/2023 19:00,0,Online,City,1,3,19
429,350979.9211,59,1059,18/01/2023 20:00,0,In-store,Suburb,6,0,20
430,117155.3097,6,1021,18/01/2023 21:00,0,Online,Rural,4,1,21
431,143077.3829,97,1065,18/01/2023 22:00,0,In-store,City,4,3,22
432,761534.4807,94,1093,18/01/2023 23:00,0,Online,Rural,6,1,23
433,618256.2415,99,1024,19/01/2023 00:00,0,Online,Rural,3,0,0
434,101212.5639,23,1030,19/01/2023 01:00,0,Online,City,2,7,1
435,84198.39543,10,1099,19/01/2023 02:00,0,In-store,Suburb,4,3,2
436,700999.0345,51,1097,19/01/2023 03:00,0,Online,Suburb,8,1,3
437,72855.73006,19,1084,19/01/2023 04:00,0,Online,City,7,4,4
438,821877.8733,51,1057,19/01/2023 05:00,0,Online,Suburb,7,6,5
439,,92,1080,19/01/2023 06:00,0,In-store,Suburb,3,4,6
440,81440.64576,87,1073,19/01/2023 07:00,0,Online,Rural,0,6,7
441,84929.23031,68,1095,19/01/2023 08:00,0,Online,Suburb,5,1,8
442,986640.9145,84,1017,19/01/2023 09:00,0,Online,Suburb,6,2,9
443,374333.3687,83,1059,19/01/2023 10:00,1,Online,City,5,2,10
444,370705.0829,42,1031,19/01/2023 11:00,0,In-store,Rural,7,4,11
445,812818.2873,91,1064,19/01/2023 12:00,0,Online,Suburb,6,1,12
446,947253.8525,57,1048,19/01/2023 13:00,0,Online,City,6,4,13
447,986002.4637,98,1023,19/01/2023 14:00,0,Online,Suburb,9,8,14
448,753402.8474,68,1070,19/01/2023 15:00,0,Online,Rural,7,3,15
449,376321.9596,38,1030,19/01/2023 16:00,0,Online,Rural,7,1,16
450,83592.36663,62,1055,19/01/2023 17:00,0,In-store,Rural,2,1,17
451,777169.2012,7,1007,19/01/2023 18:00,0,Online,Rural,6,2,18
452,558448.4093,71,1075,19/01/2023 19:00,0,In-store,Rural,7,2,19
453,424279.587,50,1098,19/01/2023 20:00,0,Online,Rural,4,2,20
454,906363.7497,52,1012,19/01/2023 21:00,0,Online,City,10,4,21
455,111286.3626,26,1060,19/01/2023 22:00,0,In-store,Rural,7,2,22
456,492675.8418,26,1052,19/01/2023 23:00,0,In-store,Suburb,4,4,23
457,11452.5094,19,1027,20/01/2023 00:00,0,In-store,Suburb,9,4,0
458,468713.7759,9,1012,20/01/2023 01:00,0,Online,Suburb,9,1,1
459,56397.64535,61,1013,20/01/2023 02:00,0,In-store,Suburb,3,0,2
460,118906.0345,20,1072,20/01/2023 03:00,0,In-store,Rural,4,14,3
461,117614.4942,50,1080,20/01/2023 04:00,0,Online,Rural,7,7,4
462,649245.3811,80,1062,20/01/2023 05:00,0,Online,City,5,5,5
463,746070.2748,81,1029,20/01/2023 06:00,0,Online,Rural,7,2,6
464,583410.4282,22,1035,20/01/2023 07:00,1,Online,Suburb,7,2,7
465,962176.3312,13,1060,20/01/2023 08:00,0,In-store,City,2,5,8
466,374933.0925,12,1029,20/01/2023 09:00,0,In-store,City,3,4,9
467,285783.5151,10,1031,20/01/2023 10:00,0,In-store,City,2,2,10
468,868612.2683,65,1077,20/01/2023 11:00,0,Online,City,4,4,11
469,223673.4789,96,1076,20/01/2023 12:00,0,Online,Rural,1,1,12
470,963226.2172,30,1061,20/01/2023 13:00,0,Online,City,3,2,13
471,12253.25924,8,1002,20/01/2023 14:00,0,Online,Rural,4,4,14
472,969881.8388,21,1033,20/01/2023 15:00,0,In-store,City,3,4,15
473,43255.59596,22,1072,20/01/2023 16:00,0,In-store,Rural,8,5,16
474,891153.9994,18,1062,20/01/2023 17:00,0,Online,Rural,2,1,17
475,527748.339,66,1059,20/01/2023 18:00,0,Online,Suburb,6,2,18
476,,48,1040,20/01/2023 19:00,0,Online,Rural,7,3,19
477,,44,1049,20/01/2023 20:00,0,Online,City,5,2,20
478,553898.899,9,1032,20/01/2023 21:00,0,In-store,City,3,4,21
479,969305.6054,67,1038,20/01/2023 22:00,0,Online,Rural,9,1,22
480,523145.5344,54,1092,20/01/2023 23:00,0,In-store,Rural,8,3,23
481,629435.6983,26,1079,21/01/2023 00:00,0,Online,Rural,6,3,0
482,695779.1141,85,1087,21/01/2023 01:00,0,Online,Rural,3,2,1
483,454595.6107,94,1088,21/01/2023 02:00,0,Online,Suburb,0,4,2
484,627595.3243,92,1013,21/01/2023 03:00,1,Online,Suburb,10,5,3
485,584355.8805,100,1085,21/01/2023 04:00,0,Online,Suburb,4,5,4
486,901167.8947,26,1054,21/01/2023 05:00,0,Online,Suburb,2,6,5
487,,34,1076,21/01/2023 06:00,1,Online,Suburb,4,2,6
488,281035.0933,8,1013,21/01/2023 07:00,0,Online,Rural,8,1,7
489,950416.4429,10,1039,21/01/2023 08:00,0,In-store,Suburb,1,4,8
490,890274.7575,48,1023,21/01/2023 09:00,0,Online,Suburb,3,0,9
491,455711.1871,55,1092,21/01/2023 10:00,0,Online,Rural,5,6,10
492,620170.5845,54,1014,21/01/2023 11:00,0,Online,Rural,3,0,11
493,277453.4449,78,1017,21/01/2023 12:00,0,In-store,City,3,3,12
494,188202.3476,40,1024,21/01/2023 13:00,0,In-store,City,4,1,13
495,463752.0351,15,1058,21/01/2023 14:00,0,Online,City,2,8,14
496,353416.8928,81,1063,21/01/2023 15:00,0,Online,Suburb,3,5,15
497,583697.7462,18,1034,21/01/2023 16:00,0,In-store,Rural,7,3,16
498,77826.8635,96,1051,21/01/2023 17:00,0,In-store,City,5,4,17
499,974397.3682,23,1086,21/01/2023 18:00,0,In-store,City,5,4,18
500,986212.1234,62,1010,21/01/2023 19:00,0,Online,Suburb,5,2,19
501,698191.8978,46,1072,21/01/2023 20:00,0,Online,City,8,2,20
502,536142.7567,87,1021,21/01/2023 21:00,0,In-store,Rural,8,1,21
503,309596.6635,99,1037,21/01/2023 22:00,0,In-store,Rural,4,4,22
504,813813.6402,39,1007,21/01/2023 23:00,0,Online,City,11,3,23
505,684762.6994,15,1090,22/01/2023 00:00,0,Online,Rural,3,4,0
506,162700.6777,53,1013,22/01/2023 01:00,0,Online,City,7,2,1
507,910936.0918,88,1080,22/01/2023 02:00,0,Online,City,7,1,2
508,822554.9892,64,1030,22/01/2023 03:00,0,In-store,Rural,5,5,3
509,949804.9333,63,1031,22/01/2023 04:00,0,Online,Rural,3,5,4
510,725746.9364,92,1005,22/01/2023 05:00,0,Online,Suburb,9,3,5
511,613453.8544,80,1032,22/01/2023 06:00,0,In-store,Suburb,6,4,6
512,418301.212,16,1016,22/01/2023 07:00,0,Online,City,5,5,7
513,932735.2105,70,1073,22/01/2023 08:00,0,In-store,Rural,5,4,8
514,866077.2831,66,1022,22/01/2023 09:00,0,In-store,City,8,1,9
515,45314.14824,13,1064,22/01/2023 10:00,0,Online,Suburb,3,5,10
516,26464.3378,47,1044,22/01/2023 11:00,0,Online,City,6,6,11
517,376525.7205,9,1040,22/01/2023 12:00,0,In-store,Rural,5,3,12
518,810572.2754,63,1037,22/01/2023 13:00,0,In-store,Rural,5,3,13
519,987277.4017,34,1078,22/01/2023 14:00,0,Online,Suburb,6,0,14
520,150501.8494,81,1016,22/01/2023 15:00,0,Online,City,7,8,15
521,594171.3023,91,1043,22/01/2023 16:00,0,Online,City,5,3,16
522,380952.7675,29,1084,22/01/2023 17:00,0,In-store,Rural,4,1,17
523,969917.4064,37,1063,22/01/2023 18:00,0,Online,Suburb,4,2,18
524,842134.7112,43,1015,22/01/2023 19:00,0,In-store,Rural,5,7,19
525,838344.8718,86,1044,22/01/2023 20:00,0,Online,Rural,0,4,20
526,468746.2905,64,1090,22/01/2023 21:00,0,In-store,Suburb,7,2,21
527,3696256.545,24,1009,22/01/2023 22:00,0,In-store,Rural,5,3,22
528,273479.7312,71,1065,22/01/2023 23:00,0,In-store,City,3,2,23
529,56469.8591,34,1099,23/01/2023 00:00,0,Online,City,0,5,0
530,864735.904,48,1044,23/01/2023 01:00,0,Online,City,12,2,1
531,812919.719,12,1020,23/01/2023 02:00,0,In-store,Rural,6,3,2
532,999717.7015,23,1070,23/01/2023 03:00,0,Online,Suburb,1,6,3
533,996637.1734,79,1074,23/01/2023 04:00,0,In-store,Suburb,5,0,4
534,555476.1624,97,1033,23/01/2023 05:00,0,In-store,Suburb,3,2,5
535,769010.5164,13,1080,23/01/2023 06:00,0,In-store,Suburb,4,5,6
536,944771.2533,87,1100,23/01/2023 07:00,0,In-store,Suburb,5,3,7
537,849662.4259,96,1006,23/01/2023 08:00,0,Online,Rural,4,4,8
538,247423.3669,45,1083,23/01/2023 09:00,0,Online,Suburb,4,2,9
539,450599.0809,99,1031,23/01/2023 10:00,0,Online,City,7,3,10
540,129246.4992,65,1066,23/01/2023 11:00,0,Online,Rural,6,5,11
541,954055.6222,47,1018,23/01/2023 12:00,0,In-store,City,7,4,12
542,606214.017,58,1028,23/01/2023 13:00,0,In-store,Suburb,5,2,13
543,,5,1068,23/01/2023 14:00,0,In-store,Suburb,4,2,14
544,671733.5143,77,1065,23/01/2023 15:00,0,Online,City,5,4,15
545,618166.4276,5,1080,23/01/2023 16:00,0,Online,City,3,3,16
546,358226.9018,60,1045,23/01/2023 17:00,0,Online,Rural,7,4,17
547,113646.2364,96,1058,23/01/2023 18:00,0,In-store,Suburb,6,3,18
548,671606.0383,21,1047,23/01/2023 19:00,0,Online,Suburb,3,3,19
549,520355.6701,24,1066,23/01/2023 20:00,0,Online,Suburb,5,2,20
550,4235880.438,18,1052,23/01/2023 21:00,0,Online,City,7,2,21
551,520211.4848,21,1036,23/01/2023 22:00,0,Online,Suburb,5,4,22
552,852196.2822,54,1001,23/01/2023 23:00,0,In-store,Rural,7,5,23
553,551951.6481,10,1039,24/01/2023 00:00,0,Online,Rural,5,1,0
554,560981.8777,24,1087,24/01/2023 01:00,0,In-store,City,4,1,1
555,876665.9373,85,1090,24/01/2023 02:00,0,In-store,City,2,5,2
556,403542.5179,89,1075,24/01/2023 03:00,0,In-store,Rural,4,7,3
557,134101.8269,60,1001,24/01/2023 04:00,0,Online,City,6,2,4
558,28879.79805,57,1075,24/01/2023 05:00,0,In-store,City,5,3,5
559,755161.7419,23,1088,24/01/2023 06:00,0,In-store,Suburb,6,1,6
560,620347.5204,22,1074,24/01/2023 07:00,0,Online,Rural,5,4,7
561,704109.3601,68,1014,24/01/2023 08:00,0,In-store,Suburb,4,3,8
562,213042.8651,34,1078,24/01/2023 09:00,0,In-store,Rural,2,5,9
563,136457.8384,70,1071,24/01/2023 10:00,0,Online,Suburb,4,1,10
564,14643.2112,28,1023,24/01/2023 11:00,0,Online,Rural,5,1,11
565,350652.5001,95,1043,24/01/2023 12:00,0,Online,Rural,7,4,12
566,589958.6951,99,1022,24/01/2023 13:00,0,Online,Rural,5,3,13
567,392304.8207,39,1060,24/01/2023 14:00,0,Online,City,4,5,14
568,437531.1745,42,1100,24/01/2023 15:00,0,Online,Suburb,6,4,15
569,904168.2786,23,1027,24/01/2023 16:00,0,Online,City,6,1,16
570,348320.6415,70,1056,24/01/2023 17:00,0,In-store,City,3,2,17
571,514038.0902,80,1002,24/01/2023 18:00,0,Online,Rural,4,3,18
572,783674.6474,2,1039,24/01/2023 19:00,0,Online,Rural,6,2,19
573,396603.128,24,1051,24/01/2023 20:00,0,In-store,City,3,3,20
574,,17,1019,24/01/2023 21:00,0,In-store,City,6,5,21
575,862377.4724,65,1062,24/01/2023 22:00,0,Online,City,4,8,22
576,949525.6716,70,1071,24/01/2023 23:00,0,In-store,Rural,5,3,23
577,147158.7736,69,1076,25/01/2023 00:00,0,Online,Rural,6,4,0
578,926594.9664,60,1067,25/01/2023 01:00,0,In-store,Rural,1,0,1
579,492167.0815,50,1063,25/01/2023 02:00,0,Online,Suburb,5,5,2
580,258318.5639,93,1005,25/01/2023 03:00,0,In-store,City,6,6,3
581,459189.8427,12,1072,25/01/2023 04:00,0,Online,City,7,2,4
582,980034.572,47,1078,25/01/2023 05:00,0,In-store,Suburb,3,3,5
583,492668.8322,67,1061,25/01/2023 06:00,0,In-store,City,5,3,6
584,328818.7351,65,1100,25/01/2023 07:00,0,In-store,City,2,4,7
585,633437.5142,27,1071,25/01/2023 08:00,0,In-store,City,2,3,8
586,240221.6042,48,1007,25/01/2023 09:00,0,Online,Suburb,7,2,9
587,75955.74178,88,1050,25/01/2023 10:00,0,Online,Suburb,0,0,10
588,128966.8339,62,1046,25/01/2023 11:00,0,In-store,City,3,2,11
589,128133.0344,44,1096,25/01/2023 12:00,0,In-store,Rural,9,4,12
590,151987.5032,19,1072,25/01/2023 13:00,0,In-store,City,7,1,13
591,138913.2899,59,1076,25/01/2023 14:00,0,In-store,City,4,4,14
592,640910.6573,8,1074,25/01/2023 15:00,0,Online,Rural,6,1,15
593,181961.8964,55,1014,25/01/2023 16:00,0,Online,City,5,7,16
594,345732.7166,47,1073,25/01/2023 17:00,0,Online,City,5,4,17
595,896798.7311,2,1094,25/01/2023 18:00,0,Online,Suburb,6,1,18
596,3555522.302,94,1069,25/01/2023 19:00,0,Online,City,5,11,19
597,,94,1065,25/01/2023 20:00,0,Online,Rural,9,3,20
598,172402.6392,39,1065,25/01/2023 21:00,0,In-store,Suburb,6,7,21
599,192369.7899,45,1057,25/01/2023 22:00,0,In-store,Suburb,9,4,22
600,40964.5294,32,1062,25/01/2023 23:00,0,In-store,Rural,3,2,23
601,169018.1696,65,1020,26/01/2023 00:00,0,Online,Rural,8,0,0
602,278662.48,38,1075,26/01/2023 01:00,0,Online,Suburb,4,1,1
603,177092.7832,77,1026,26/01/2023 02:00,0,Online,City,5,4,2
604,88793.6635,11,1044,26/01/2023 03:00,0,Online,City,5,2,3
605,120723.8075,10,1067,26/01/2023 04:00,0,In-store,Suburb,10,4,4
606,460832.6902,59,1070,26/01/2023 05:00,0,In-store,City,2,3,5
607,206413.085,90,1062,26/01/2023 06:00,0,Online,Suburb,12,4,6
608,364333.4341,55,1045,26/01/2023 07:00,0,Online,Rural,4,4,7
609,503466.9291,20,1011,26/01/2023 08:00,0,Online,City,5,3,8
610,690425.7891,81,1072,26/01/2023 09:00,0,Online,City,8,4,9
611,39408.20863,17,1093,26/01/2023 10:00,0,In-store,Suburb,3,6,10
612,799430.4579,68,1074,26/01/2023 11:00,0,In-store,Suburb,7,0,11
613,,5,1034,26/01/2023 12:00,0,Online,City,6,0,12
614,81850.85605,60,1088,26/01/2023 13:00,0,In-store,City,5,6,13
615,873591.2662,23,1046,26/01/2023 14:00,0,Online,City,3,3,14
616,920880.3133,46,1081,26/01/2023 15:00,0,Online,Rural,9,3,15
617,61171.85206,52,1032,26/01/2023 16:00,0,In-store,City,2,3,16
618,276949.9604,10,1075,26/01/2023 17:00,0,In-store,City,5,1,17
619,806220.6597,46,1098,26/01/2023 18:00,0,In-store,Suburb,8,5,18
620,748284.8644,28,1088,26/01/2023 19:00,0,In-store,Rural,11,5,19
621,184602.5673,97,1005,26/01/2023 20:00,0,In-store,Suburb,4,7,20
622,209428.3884,43,1063,26/01/2023 21:00,0,Online,City,5,4,21
623,370535.0556,26,1029,26/01/2023 22:00,0,Online,Rural,5,5,22
624,484574.5329,55,1048,26/01/2023 23:00,0,Online,City,4,2,23
625,618292.9461,48,1098,27/01/2023 00:00,0,Online,Rural,2,3,0
626,368976.7482,29,1016,27/01/2023 01:00,0,Online,Rural,5,4,1
627,462588.4627,27,1025,27/01/2023 02:00,0,In-store,Rural,8,1,2
628,747496.191,18,1072,27/01/2023 03:00,0,Online,Rural,5,2,3
629,36779.53457,60,1029,27/01/2023 04:00,0,In-store,Rural,9,1,4
630,252511.7006,74,1052,27/01/2023 05:00,0,In-store,Rural,2,6,5
631,713378.2509,69,1046,27/01/2023 06:00,0,Online,Suburb,11,4,6
632,895217.317,74,1025,27/01/2023 07:00,0,Online,Suburb,4,2,7
633,511726.2744,21,1023,27/01/2023 08:00,0,Online,City,9,3,8
634,532160.2739,24,1034,27/01/2023 09:00,0,In-store,Rural,1,5,9
635,107261.2941,3,1067,27/01/2023 10:00,0,Online,Rural,4,3,10
636,447467.6256,95,1094,27/01/2023 11:00,1,In-store,Suburb,4,2,11
637,532664.0047,62,1034,27/01/2023 12:00,0,Online,City,4,3,12
638,242546.2566,2,1032,27/01/2023 13:00,0,Online,City,7,3,13
639,269316.3066,66,1029,27/01/2023 14:00,0,Online,Suburb,3,3,14
640,377346.4347,42,1009,27/01/2023 15:00,0,In-store,Suburb,6,1,15
641,20169.19066,34,1066,27/01/2023 16:00,0,In-store,Rural,2,4,16
642,322146.9577,42,1057,27/01/2023 17:00,0,In-store,Suburb,10,5,17
643,211526.8622,20,1039,27/01/2023 18:00,0,Online,Rural,5,1,18
644,327564.6024,97,1007,27/01/2023 19:00,0,Online,City,2,1,19
645,119850.1556,68,1069,27/01/2023 20:00,0,In-store,Rural,8,1,20
646,890538.228,45,1008,27/01/2023 21:00,0,Online,Suburb,7,1,21
647,593633.0943,75,1096,27/01/2023 22:00,0,In-store,Rural,5,2,22
648,679134.4089,42,1018,27/01/2023 23:00,0,Online,Rural,6,5,23
649,789192.3215,47,1082,28/01/2023 00:00,0,In-store,Suburb,5,2,0
650,498492.3547,5,1049,28/01/2023 01:00,0,Online,Rural,2,4,1
651,87011.59606,89,1016,28/01/2023 02:00,1,In-store,City,6,1,2
652,537152.8312,49,1021,28/01/2023 03:00,0,Online,Rural,7,1,3
653,586882.4339,37,1010,28/01/2023 04:00,0,In-store,Suburb,3,1,4
654,745464.9302,34,1004,28/01/2023 05:00,0,In-store,Suburb,8,4,5
655,431716.3803,73,1044,28/01/2023 06:00,0,In-store,Suburb,3,1,6
656,127667.5448,70,1008,28/01/2023 07:00,0,Online,Rural,7,3,7
657,283847.5282,18,1055,28/01/2023 08:00,0,In-store,City,2,5,8
658,363145.9882,78,1019,28/01/2023 09:00,0,Online,Suburb,4,3,9
659,645952.6496,19,1064,28/01/2023 10:00,0,In-store,Suburb,2,3,10
660,570821.2268,78,1040,28/01/2023 11:00,0,In-store,City,5,2,11
661,356161.1162,40,1051,28/01/2023 12:00,0,In-store,Suburb,7,2,12
662,986516.5973,17,1009,28/01/2023 13:00,0,In-store,Rural,4,2,13
663,5568620.073,60,1030,28/01/2023 14:00,0,Online,Suburb,7,2,14
664,237303.0691,99,1056,28/01/2023 15:00,0,Online,Suburb,6,3,15
665,101872.2944,93,1081,28/01/2023 16:00,0,In-store,Rural,9,3,16
666,152943.8533,42,1044,28/01/2023 17:00,0,Online,City,9,1,17
667,246033.1326,81,1059,28/01/2023 18:00,0,Online,City,5,4,18
668,160765.3051,72,1015,28/01/2023 19:00,0,In-store,Suburb,5,1,19
669,,65,1068,28/01/2023 20:00,0,Online,Rural,3,2,20
670,285166.6592,53,1070,28/01/2023 21:00,0,Online,Rural,1,3,21
671,173456.2579,100,1061,28/01/2023 22:00,0,Online,City,5,4,22
672,896775.7481,7,1080,28/01/2023 23:00,0,Online,City,10,4,23
673,80325.72229,5,1090,29/01/2023 00:00,0,Online,City,6,2,0
674,524558.9384,24,1023,29/01/2023 01:00,0,In-store,Rural,7,1,1
675,410455.7873,28,1077,29/01/2023 02:00,0,Online,Rural,3,1,2
676,982380.379,62,1047,29/01/2023 03:00,0,Online,Rural,6,4,3
677,112127.6983,17,1017,29/01/2023 04:00,0,In-store,Suburb,6,1,4
678,397915.8135,20,1057,29/01/2023 05:00,0,In-store,Suburb,4,5,5
679,969473.4862,3,1054,29/01/2023 06:00,0,In-store,City,5,3,6
680,865520.5752,37,1091,29/01/2023 07:00,0,Online,City,6,3,7
681,817090.3637,90,1052,29/01/2023 08:00,0,In-store,Suburb,4,1,8
682,257977.0368,15,1022,29/01/2023 09:00,0,Online,Suburb,6,5,9
683,170970.4986,51,1083,29/01/2023 10:00,0,In-store,Suburb,2,4,10
684,668676.3556,48,1039,29/01/2023 11:00,0,In-store,Suburb,5,5,11
685,929383.0515,8,1099,29/01/2023 12:00,0,Online,City,4,3,12
686,556807.2167,13,1013,29/01/2023 13:00,0,In-store,Suburb,6,4,13
687,571655.5282,48,1078,29/01/2023 14:00,0,In-store,Suburb,3,3,14
688,280051.0958,3,1095,29/01/2023 15:00,0,In-store,Rural,8,5,15
689,769515.9839,65,1066,29/01/2023 16:00,0,Online,City,3,5,16
690,187125.0442,73,1052,29/01/2023 17:00,0,In-store,City,5,4,17
691,323746.8685,31,1014,29/01/2023 18:00,0,Online,Rural,5,5,18
692,425493.895,26,1073,29/01/2023 19:00,0,Online,City,3,4,19
693,507659.6176,81,1074,29/01/2023 20:00,0,In-store,City,5,3,20
694,242485.4914,56,1063,29/01/2023 21:00,0,In-store,Suburb,9,2,21
695,114925.3411,34,1071,29/01/2023 22:00,0,In-store,Suburb,5,4,22
696,610658.9804,9,1028,29/01/2023 23:00,0,In-store,City,4,3,23
697,288701.6902,62,1089,30/01/2023 00:00,0,In-store,Rural,12,4,0
698,,13,1046,30/01/2023 01:00,0,In-store,Rural,2,2,1
699,154447.279,69,1028,30/01/2023 02:00,0,Online,City,3,4,2
700,481191.9878,41,1002,30/01/2023 03:00,0,In-store,City,4,2,3
701,532636.1736,77,1017,30/01/2023 04:00,0,In-store,City,5,0,4
702,51918.35447,1,1059,30/01/2023 05:00,0,Online,City,6,3,5
703,336670.6178,89,1052,30/01/2023 06:00,0,In-store,Suburb,4,2,6
704,134501.2355,47,1004,30/01/2023 07:00,0,Online,Suburb,5,3,7
705,63468.63298,4,1077,30/01/2023 08:00,0,Online,City,0,0,8
706,989961.2364,100,1082,30/01/2023 09:00,0,Online,Rural,3,3,9
707,322421.6096,63,1003,30/01/2023 10:00,0,In-store,Suburb,4,0,10
708,809893.4584,52,1037,30/01/2023 11:00,0,Online,City,5,6,11
709,254715.1907,10,1097,30/01/2023 12:00,0,In-store,Rural,3,2,12
710,681534.572,28,1024,30/01/2023 13:00,0,Online,Suburb,6,1,13
711,760251.8371,6,1072,30/01/2023 14:00,0,Online,Suburb,5,0,14
712,595679.1767,27,1035,30/01/2023 15:00,0,Online,City,4,0,15
713,471629.0309,12,1002,30/01/2023 16:00,0,In-store,Rural,6,3,16
714,,62,1033,30/01/2023 17:00,0,In-store,City,0,0,17
